pipeline,model,seed,AUROC_mean_folds,PR_AUC_mean_folds,n_folds_valid,cohort,label
clean,LogisticRegression,14,0.9117398819913106,0.4106794825664549,5,MIMIC,label_mortality
clean,RandomForest,14,0.9482497191970995,0.4295002603955525,5,MIMIC,label_mortality
clean,SVM,14,0.9118154532635927,0.4120418705325468,5,MIMIC,label_mortality
clean,XGBoost,14,0.9498898295621924,0.47796977347969366,5,MIMIC,label_mortality
clean,LogisticRegression,15,0.914331733033751,0.4051409091152678,5,MIMIC,label_mortality
clean,RandomForest,15,0.9505951946099938,0.4318966884529109,5,MIMIC,label_mortality
clean,SVM,15,0.914042079935428,0.40592943727726016,5,MIMIC,label_mortality
clean,XGBoost,15,0.9485222414101642,0.48725058981795877,5,MIMIC,label_mortality
clean,LogisticRegression,16,0.9139671026117467,0.41002821627744374,5,MIMIC,label_mortality
clean,RandomForest,16,0.9502586864569945,0.4369500182370829,5,MIMIC,label_mortality
clean,SVM,16,0.9138691519275375,0.4109867311182048,5,MIMIC,label_mortality
clean,XGBoost,16,0.9507359664016505,0.4748316052434262,5,MIMIC,label_mortality
clean,LogisticRegression,17,0.9159090941237842,0.4096775574232849,5,MIMIC,label_mortality
clean,RandomForest,17,0.9465786478574723,0.418649745950659,5,MIMIC,label_mortality
clean,SVM,17,0.9157722190037324,0.4098905551723675,5,MIMIC,label_mortality
clean,XGBoost,17,0.9457309205758488,0.4765115090164743,5,MIMIC,label_mortality
clean,LogisticRegression,18,0.9163060509995858,0.41423277527056124,5,MIMIC,label_mortality
clean,RandomForest,18,0.9501309722214847,0.43296635737756894,5,MIMIC,label_mortality
clean,SVM,18,0.9160546154110143,0.41442309424179563,5,MIMIC,label_mortality
clean,XGBoost,18,0.9538524755544987,0.4901120344479747,5,MIMIC,label_mortality
clean,LogisticRegression,19,0.9177596018442415,0.4221477862265665,5,MIMIC,label_mortality
clean,RandomForest,19,0.9484839678142125,0.41885235188964265,5,MIMIC,label_mortality
clean,SVM,19,0.9172922126215196,0.4234415499542261,5,MIMIC,label_mortality
clean,XGBoost,19,0.9541597336373584,0.47060552629652086,5,MIMIC,label_mortality
clean,LogisticRegression,20,0.9129886459601195,0.40745486369088557,5,MIMIC,label_mortality
clean,RandomForest,20,0.9481639939540593,0.4358848024131303,5,MIMIC,label_mortality
clean,SVM,20,0.9129330327944063,0.40881094596258916,5,MIMIC,label_mortality
clean,XGBoost,20,0.9486624804919959,0.47441600223743796,5,MIMIC,label_mortality
clean,LogisticRegression,21,0.9152012117363819,0.40904241933705876,5,MIMIC,label_mortality
clean,RandomForest,21,0.9484230734299854,0.4184144753997382,5,MIMIC,label_mortality
clean,SVM,21,0.9146468459011674,0.40946504282870533,5,MIMIC,label_mortality
clean,XGBoost,21,0.9487019374350926,0.4758446136593002,5,MIMIC,label_mortality
clean,LogisticRegression,22,0.9161616668888923,0.41667556355680285,5,MIMIC,label_mortality
clean,RandomForest,22,0.948372220153297,0.426892093189006,5,MIMIC,label_mortality
clean,SVM,22,0.9158964329004231,0.41676747394671604,5,MIMIC,label_mortality
clean,XGBoost,22,0.9486410320289249,0.4901715174994673,5,MIMIC,label_mortality
clean,LogisticRegression,23,0.9156490276231901,0.4119771355070606,5,MIMIC,label_mortality
clean,RandomForest,23,0.9502807044302916,0.4245010834198677,5,MIMIC,label_mortality
clean,SVM,23,0.9156909458872112,0.41274311458547486,5,MIMIC,label_mortality
clean,XGBoost,23,0.9506253034513789,0.4910485537048033,5,MIMIC,label_mortality
clean,LogisticRegression,24,0.9142969522139672,0.41643010255651347,5,MIMIC,label_mortality
clean,RandomForest,24,0.9467978626252391,0.4215492655811868,5,MIMIC,label_mortality
clean,SVM,24,0.9140542709239423,0.4181911216942801,5,MIMIC,label_mortality
clean,XGBoost,24,0.9513377564096107,0.4826676127564046,5,MIMIC,label_mortality
clean,LogisticRegression,25,0.9158040062446556,0.41322929604357117,5,MIMIC,label_mortality
clean,RandomForest,25,0.9482069152250819,0.4273258618486534,5,MIMIC,label_mortality
clean,SVM,25,0.9153663014874331,0.413958154700558,5,MIMIC,label_mortality
clean,XGBoost,25,0.9509606971313775,0.48877956708092585,5,MIMIC,label_mortality
clean,LogisticRegression,26,0.9162735008918069,0.40969549486725515,5,MIMIC,label_mortality
clean,RandomForest,26,0.949739844736943,0.43311768157191055,5,MIMIC,label_mortality
clean,SVM,26,0.9159988747502217,0.41083516367142636,5,MIMIC,label_mortality
clean,XGBoost,26,0.9541731377925101,0.48053571389845595,5,MIMIC,label_mortality
clean,LogisticRegression,27,0.9165490070953709,0.4072310515458633,5,MIMIC,label_mortality
clean,RandomForest,27,0.9508878887848857,0.4221438051056875,5,MIMIC,label_mortality
clean,SVM,27,0.9160807048954777,0.4065051110580408,5,MIMIC,label_mortality
clean,XGBoost,27,0.9508677521898798,0.47415434952112634,5,MIMIC,label_mortality
clean,LogisticRegression,28,0.9110845238213663,0.4065515373707167,5,MIMIC,label_mortality
clean,RandomForest,28,0.9464342556906852,0.4201393316079437,5,MIMIC,label_mortality
clean,SVM,28,0.9111308462752941,0.4075102949966672,5,MIMIC,label_mortality
clean,XGBoost,28,0.9480781155101973,0.46478272979503077,5,MIMIC,label_mortality
